name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,ID,Class
actives_minimizations/mini_2r0g_7CK_A_active.pdb,-0.28,763.2,0.75,0.25,-31.36,-34.48,6.72,15.29,-11.64,0,-3.63,33.25,3,3,105,180,61,7,0,17,0,0,0,2,-258849.24,4,43,4462,1242,1115,20,633,169,157,2,637,169,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2.65,101.14,2r0g_7CK_A,1
decoys_minimizations/mini_2r0g_7CK_A_decoy_13.pdb,-0.26,771,0.72,0.28,-26.19,-29.93,4.68,8.17,-5.75,0,-0.59,29.43,1,4,62,138,116,1,0,33,0,0,0,0,-253336.7,2,32,3388,959,853,13,419,115,99,2,1066,292,264,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,5,0,2.74,90.92,2r0g_7CK_A,0
decoys_minimizations/mini_2r0g_7CK_A_decoy_22.pdb,-0.26,826.9,0.69,0.31,-19.75,-27.66,6.14,8.76,-3.28,-0.01,0,7.61,1,8,14,137,123,0,2,38,0,0,0,0,-264260.97,3,16,3075,862,757,17,402,120,103,2,792,216,201,4,0,0,0,0,0,0,0,0,0,0,0,0,198,61,54,1,0,0,0,0,0,0,0,0,0.13,5,0,3.39,87.79,2r0g_7CK_A,0
decoys_minimizations/mini_2r0g_7CK_A_decoy_27.pdb,-0.3,785,0.69,0.31,-21.34,-28.82,5.89,8.86,-3.67,0,0,0.06,0,8,46,158,95,5,0,48,0,0,0,0,-1495.39,1,23,2839,797,723,11,195,56,47,1,1023,278,253,5,0,0,0,0,0,0,0,0,204,59,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6,1,0.88,95.53,2r0g_7CK_A,0
actives_minimizations/mini_2r9w_23C_B_active.pdb,-0.01,562.5,0.54,0.46,-14.49,-12.82,2.63,5.97,-6.72,-1.36,0,7.51,1,0,0,9,135,0,4,8,0,0,0,0,-101002.72,2,9,2155,709,760,0,106,38,42,0,746,237,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,6,0,0.16,117.64,2r9w_23C_B,1
decoys_minimizations/mini_2r9w_23C_B_decoy_11.pdb,-0.04,577.3,0.56,0.44,-17.31,-19.69,6.46,6.27,-5.91,0,-1.8,11.12,2,6,56,14,114,1,12,4,0,0,0,0,-37278.7,3,21,1669,557,592,0,601,204,212,0,584,187,214,0,0,0,0,0,0,0,0,0,164,51,61,0,108,31,32,0,0,0,0,0,0,0,0,0,0,6,0,2.33,130.73,2r9w_23C_B,0
decoys_minimizations/mini_2r9w_23C_B_decoy_24.pdb,-0.09,559.9,0.57,0.43,-15.23,-15.28,1.61,7.94,-5.81,-1.79,-0.86,7.28,2,3,22,25,90,0,17,7,0,0,0,0,-173321.24,2,12,1490,510,554,0,228,76,77,0,679,224,249,0,0,0,0,0,0,0,0,0,273,92,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.97,129.39,2r9w_23C_B,0
decoys_minimizations/mini_2r9w_23C_B_decoy_50.pdb,-0.08,633.2,0.48,0.52,-11.78,-14.56,2.86,7.43,-4.31,0,-1.15,12.71,1,3,24,10,105,0,5,11,0,0,0,0,61607.1,1,7,1550,526,560,0,235,78,79,0,821,269,290,0,0,0,0,0,0,0,0,0,377,127,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,7,1,0.21,165.6,2r9w_23C_B,0
actives_minimizations/mini_2rf2_MRX_A_active.pdb,-0.22,722.8,0.88,0.12,-31.92,-31.67,4.95,5.6,-6.2,-2.9,0,4.21,2,1,0,300,15,0,25,6,0,0,0,0,-14852.83,3,28,2634,628,613,5,556,132,128,1,552,132,136,0,0,0,0,0,0,0,0,0,203,48,47,0,0,0,0,0,199,46,49,0,0,0,0,0,0.31,3,2,1.81,96.26,2rf2_MRX_A,1
decoys_minimizations/mini_2rf2_MRX_A_decoy_1.pdb,-0.22,712.7,0.83,0.17,-34.7,-29.92,5.39,-2.21,-3.2,-1.47,0,2.1,1,3,0,311,20,0,22,2,0,0,0,0,10593.89,2,40,3333,801,773,6,363,87,85,0,191,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,211,49,48,0,0,0,0,0,0,0,0,0,0.24,2,1,4.42,33.62,2rf2_MRX_A,0
decoys_minimizations/mini_2rf2_MRX_A_decoy_32.pdb,-0.22,631.9,0.87,0.13,-31.43,-28.34,7.33,-6.31,-0.24,0,0,3.32,0,4,0,289,12,0,21,7,0,0,0,0,20874.24,0,50,3099,726,712,8,410,98,99,0,0,0,0,0,538,130,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,2,0,4.1,17.82,2rf2_MRX_A,0
decoys_minimizations/mini_2rf2_MRX_A_decoy_8.pdb,-0.23,737.5,0.85,0.15,-32.28,-33.06,9.87,-3.95,-0.35,0,0,7.59,0,4,0,326,21,0,18,11,0,0,0,0,-58391.13,0,50,3396,795,789,8,586,142,146,0,200,46,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,4,0,3.29,50.32,2rf2_MRX_A,0
actives_minimizations/mini_2rg5_279_A_active.pdb,-0.17,914.6,0.7,0.3,-37.26,-40.24,9.09,7.86,-5.78,-2.95,0,6.25,2,8,82,270,87,2,45,42,0,0,0,0,-98652.01,2,30,3472,878,939,30,1040,264,298,11,561,146,148,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,7,3,2.13,109.65,2rg5_279_A,1
decoys_minimizations/mini_2rg5_279_A_decoy_24.pdb,-0.2,645.1,0.73,0.27,-20.32,-23.12,4.69,1.92,-0.23,0,0,1.72,0,3,1,246,14,0,32,0,0,0,1,0,-49897.15,0,20,2719,665,750,27,467,125,149,6,0,0,0,0,0,0,0,0,0,0,0,0,133,38,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0.07,3,1,3.52,33.61,2rg5_279_A,0
decoys_minimizations/mini_2rg5_279_A_decoy_5.pdb,-0.22,712.4,0.79,0.21,-26.39,-30.27,8.08,4.92,-3.44,-1.42,0,4.21,1,6,31,292,50,0,43,3,0,0,0,0,8813.19,2,23,2746,653,735,24,358,88,102,4,517,138,151,3,0,0,0,0,0,0,0,0,163,48,49,1,149,44,48,2,0,0,0,0,0,0,0,0,0.5,3,1,2.28,80.47,2rg5_279_A,0
decoys_minimizations/mini_2rg5_279_A_decoy_50.pdb,-0.2,761.9,0.71,0.29,-26.5,-33.86,9.45,1.73,-1.38,0,0,2.39,0,7,77,212,80,5,19,16,0,0,1,0,-42337.37,1,32,3067,765,806,23,1398,308,356,6,0,0,0,0,0,0,0,0,0,0,0,0,162,45,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0.06,7,1,2.63,77.21,2rg5_279_A,0
actives_minimizations/mini_2uuj_896_B_active.pdb,-0.16,871.2,0.63,0.37,-42.64,-41.29,9.41,6.78,-6.76,-1.89,-1.48,4.74,2,6,0,13,406,0,0,96,0,0,0,1,-343543.13,2,50,3584,938,1106,80,546,140,163,13,300,77,90,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,3,1,3.56,55.71,2uuj_896_B,1
decoys_minimizations/mini_2uuj_896_B_decoy_12.pdb,-0.13,661.5,0.62,0.38,-21.53,-24.47,4.79,4.02,-1.42,0,0,-0.38,0,7,0,6,206,0,0,49,0,0,0,0,84250.45,0,19,2718,727,864,68,543,141,162,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,25,27,0,0,0,0,0,0,0,0,0,0.29,3,1,1.55,33.46,2uuj_896_B,0
decoys_minimizations/mini_2uuj_896_B_decoy_22.pdb,-0.2,850.3,0.65,0.35,-25.36,-30.59,4.97,7.91,-2.1,0,0,3.15,0,9,0,9,231,0,0,67,0,0,0,0,109294.26,0,23,3120,842,998,78,947,239,302,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,5,2,0.84,58.38,2uuj_896_B,0
decoys_minimizations/mini_2uuj_896_B_decoy_41.pdb,-0.18,725.2,0.63,0.37,-21.3,-25.34,4.23,4.72,-0.93,0,0,1.68,0,10,0,13,204,0,0,67,0,0,0,0,160218.59,0,24,2934,787,928,73,420,107,130,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,2,1,1.42,20.57,2uuj_896_B,0
actives_minimizations/mini_2uv2_GVD_A_active.pdb,-0.15,788.8,0.74,0.26,-34.59,-34.1,11.79,4.42,-6.53,-2.31,0,23.7,3,5,0,226,103,0,24,45,0,0,0,0,-32595.78,5,34,3539,928,1035,22,1117,283,324,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,6,3,4.78,102.31,2uv2_GVD_A,1
decoys_minimizations/mini_2uv2_GVD_A_decoy_19.pdb,-0.2,737.4,0.77,0.23,-23.81,-25.07,7.89,-0.2,-2.01,-0.52,0,2.38,1,6,0,186,92,0,9,32,0,0,0,0,-30979.04,1,20,3031,786,887,19,188,50,52,1,597,151,167,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,5,2,3.56,70,2uv2_GVD_A,0
decoys_minimizations/mini_2uv2_GVD_A_decoy_26.pdb,-0.12,663.7,0.73,0.27,-26.94,-24.9,7.24,-5.46,-0.03,0,0,10.08,0,2,2,143,112,0,9,46,0,0,0,0,-23886.8,0,30,3015,791,935,19,0,0,0,0,251,68,80,0,197,50,55,1,0,0,0,0,118,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,0,4.49,34.14,2uv2_GVD_A,0
decoys_minimizations/mini_2uv2_GVD_A_decoy_47.pdb,-0.1,643.1,0.83,0.17,-25.56,-26.3,8.43,-1.83,-2.07,0,0,0.45,0,7,0,173,85,0,14,20,0,0,0,0,-5748.35,0,22,2601,661,754,16,170,44,47,1,484,128,149,3,114,31,34,1,0,0,0,0,188,49,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,4,1,3.93,55.4,2uv2_GVD_A,0
actives_minimizations/mini_2uzt_SS3_A_active.pdb,-0.22,844.8,0.69,0.31,-44.35,-43.08,11.85,7.07,-9.4,-1.6,-1.87,4.84,2,7,0,355,104,0,53,15,0,0,0,0,-214132.89,2,52,4679,1164,1370,51,843,205,238,7,218,52,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,3,2,3.17,78.44,2uzt_SS3_A,1
decoys_minimizations/mini_2uzt_SS3_A_decoy_40.pdb,-0.23,795.1,0.7,0.3,-23.12,-33.62,10.26,4.01,1.87,0,0,6.11,0,7,1,271,99,0,43,7,0,0,0,1,55262.05,0,31,3450,880,1052,35,415,105,126,3,646,166,182,6,0,0,0,0,0,0,0,0,230,49,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0.59,4,1,1.06,43.21,2uzt_SS3_A,0
decoys_minimizations/mini_2uzt_SS3_A_decoy_41.pdb,-0.25,822.8,0.69,0.31,-25.45,-28.43,8.61,2.25,-2.03,-1.1,0,7.01,1,6,0,172,111,0,43,11,0,0,0,0,-61150.06,1,21,3334,848,978,30,368,97,113,2,631,157,188,8,0,0,0,0,0,0,0,0,224,48,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0.59,4,1,1.3,43.21,2uzt_SS3_A,0
decoys_minimizations/mini_2uzt_SS3_A_decoy_42.pdb,-0.24,770.5,0.74,0.26,-18.96,-25.98,10.82,1.28,1.2,0,0,2.96,0,5,2,209,78,0,13,8,0,0,0,0,99041.13,0,23,3257,822,946,35,398,103,118,3,204,50,59,2,0,0,0,0,0,0,0,0,213,45,56,3,210,47,63,2,0,0,0,0,0,0,0,0,0.56,2,1,1.98,24.75,2uzt_SS3_A,0
actives_minimizations/mini_2v3r_XX7_A_active.pdb,-0.21,875,0.6,0.4,-51.08,-42.62,6.75,17.73,-21.02,0,-9.71,6.04,7,4,0,222,290,0,0,5,0,0,2,3,-626557.13,7,57,3909,1026,1296,54,237,62,70,7,880,230,282,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4,4,0.65,86.53,2v3r_XX7_A,1
decoys_minimizations/mini_2v3r_XX7_A_decoy_34.pdb,-0.23,880.5,0.62,0.38,-31.9,-37.97,9.02,9.84,-5.47,0,0,9.39,0,13,0,185,257,0,0,11,0,0,2,4,-211101.44,0,44,3246,846,1051,49,970,266,335,13,349,90,115,2,0,0,0,0,0,0,0,0,207,57,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0.56,6,2,-0.23,77.12,2v3r_XX7_A,0
decoys_minimizations/mini_2v3r_XX7_A_decoy_40.pdb,-0.23,770.3,0.62,0.38,-21.18,-32.47,7.19,16.36,-6.66,0,0,4.54,0,13,0,173,194,0,0,6,0,0,1,3,-399898.62,1,36,3201,852,1027,51,656,177,215,10,758,203,240,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4,3,-1.19,95.09,2v3r_XX7_A,0
decoys_minimizations/mini_2v3r_XX7_A_decoy_46.pdb,-0.21,852.5,0.64,0.36,-27.93,-33.34,7.08,8.87,-5.47,0,0,2.85,0,8,0,114,255,0,0,3,0,0,2,4,-249722.38,0,41,2947,782,992,42,800,204,267,15,401,108,138,2,0,0,0,0,0,0,0,0,0,0,0,0,154,45,48,1,0,0,0,0,0,0,0,0,0.31,4,2,-0.18,68.43,2v3r_XX7_A,0
actives_minimizations/mini_2v58_LZJ_A_active.pdb,-0.2,677.2,0.79,0.21,-34.28,-29.85,7.26,7.43,-8.61,-3.59,-3.42,2.76,4,1,0,206,99,0,13,8,0,0,0,0,-166919.44,4,24,2472,683,746,22,1031,264,285,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,106,114,3,0,0,0,0,0,5,2,3.38,90.71,2v58_LZJ_A,1
decoys_minimizations/mini_2v58_LZJ_A_decoy_12.pdb,-0.22,685,0.79,0.21,-23.35,-25.16,7.98,3.42,-3.35,0,-2.73,4.8,2,4,28,182,133,0,0,23,0,0,0,0,-16076.66,2,18,3221,955,939,24,0,0,0,0,566,155,144,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,3,1,3.54,46.53,2v58_LZJ_A,0
decoys_minimizations/mini_2v58_LZJ_A_decoy_20.pdb,-0.23,752.5,0.77,0.23,-24.96,-30.82,9.39,11.09,-9.86,-1.17,-1.15,-0.26,2,7,5,218,137,0,4,18,0,0,0,1,-191676.91,2,23,2962,829,875,26,510,159,167,6,622,151,160,7,188,52,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,5,1,-1.09,81.98,2v58_LZJ_A,0
decoys_minimizations/mini_2v58_LZJ_A_decoy_25.pdb,-0.23,689.1,0.8,0.2,-21.05,-25.18,7.79,1.55,-1.32,0,0,2.19,0,7,0,200,83,0,9,15,0,0,0,0,-82308.46,1,22,2405,663,716,24,566,158,160,3,359,100,100,3,0,0,0,0,0,0,0,0,0,0,0,0,173,57,57,3,0,0,0,0,0,0,0,0,0.31,4,1,1.66,50.26,2v58_LZJ_A,0
actives_minimizations/mini_2v5z_SAG_A_active.pdb,-0.22,781,0.86,0.14,-38.19,-36.77,8.29,-0.88,-1.78,0,-1.55,3.36,1,3,134,100,186,5,0,18,0,0,0,0,-185619.7,1,39,4016,811,1004,53,456,97,128,10,479,94,121,8,225,50,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,3,1,2.7,64.68,2v5z_SAG_A,1
decoys_minimizations/mini_2v5z_SAG_A_decoy_48.pdb,-0.2,699.1,0.84,0.16,-31.4,-35.35,10.27,-0.57,-1.29,0,0,2.46,1,1,149,51,145,20,0,21,0,0,0,0,-94985.2,1,37,3280,658,812,41,0,0,0,0,696,139,172,11,0,0,0,0,0,0,0,0,471,94,117,5,0,0,0,0,0,0,0,0,0,0,0,0,0.14,5,2,3.72,53.6,2v5z_SAG_A,0
decoys_minimizations/mini_2v5z_SAG_A_decoy_50.pdb,-0.26,879.2,0.83,0.17,-31.86,-37.14,10.7,0.58,-0.99,0,0,1.74,0,5,143,138,171,7,1,23,0,0,0,0,23348.22,2,38,4171,860,1084,63,473,94,111,6,231,48,58,2,0,0,0,0,0,0,0,0,0,0,0,0,226,48,61,5,0,0,0,0,0,0,0,0,0.56,2,1,1.73,16.91,2v5z_SAG_A,0
decoys_minimizations/mini_2v5z_SAG_A_decoy_8.pdb,-0.21,726.4,0.86,0.14,-26.53,-35.66,11.59,4.98,-0.18,0,-0.34,4.1,1,5,161,106,135,17,0,15,0,0,0,0,-69865.5,0,30,3295,661,804,38,475,95,122,8,688,140,183,13,0,0,0,0,0,0,0,0,227,51,65,5,235,53,60,5,0,0,0,0,0,0,0,0,0.5,3,1,2.28,80.47,2v5z_SAG_A,0
actives_minimizations/mini_2v60_C17_A_active.pdb,-0.22,735.4,0.87,0.13,-33.38,-35.73,8.67,0.31,-0.9,0,0,3.97,0,8,119,92,144,8,0,15,0,0,0,0,-62319.48,0,42,3928,810,989,48,0,0,0,0,941,202,241,14,0,0,0,0,0,0,0,0,0,0,0,0,223,49,55,3,0,0,0,0,0,0,0,0,0.06,4,0,3.84,56.51,2v60_C17_A,1
decoys_minimizations/mini_2v60_C17_A_decoy_41.pdb,-0.24,694.7,0.85,0.15,-31.35,-31.77,10.08,-3.18,-0.66,0,0,1.64,0,8,124,74,108,13,0,4,0,0,0,0,15257.21,0,37,3487,693,871,45,937,182,216,12,0,0,0,0,0,0,0,0,0,0,0,0,222,50,66,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3.52,43.08,2v60_C17_A,0
decoys_minimizations/mini_2v60_C17_A_decoy_42.pdb,-0.23,903,0.84,0.16,-29.73,-37.4,18.2,-2.01,0.81,0,0,2.67,0,7,176,159,167,14,0,12,0,0,0,0,-9334.45,0,36,3794,786,972,47,464,88,113,4,689,142,172,10,0,0,0,0,0,0,0,0,219,42,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0.65,5,1,3.36,58.64,2v60_C17_A,0
decoys_minimizations/mini_2v60_C17_A_decoy_50.pdb,-0.22,762.2,0.84,0.16,-28.53,-33.45,13.41,-1.08,-0.03,0,0,0.55,0,6,148,107,161,11,0,6,0,0,0,0,-17106.97,0,27,3663,740,926,43,242,41,55,3,707,139,173,9,0,0,0,0,0,0,0,0,227,41,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0.62,4,1,3.54,55.4,2v60_C17_A,0
actives_minimizations/mini_2v61_C18_A_active.pdb,-0.2,768.5,0.87,0.13,-38.13,-40.19,11.38,-1.83,-1.41,0,0,3.54,0,5,146,100,198,17,0,18,0,0,0,0,-34206.95,0,50,4234,865,1065,56,236,55,62,4,710,145,186,10,0,0,0,0,0,0,0,0,0,0,0,0,225,50,54,3,0,0,0,0,0,0,0,0,0.17,4,1,3.74,51.47,2v61_C18_A,1
decoys_minimizations/mini_2v61_C18_A_decoy_38.pdb,-0.23,702.9,0.81,0.19,-31.54,-31.91,12.28,-5.22,-0.51,0,0,0.37,0,6,160,136,158,7,0,21,0,0,0,0,-28189.59,0,27,3641,735,906,46,229,46,61,3,236,42,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.18,13.67,2v61_C18_A,0
decoys_minimizations/mini_2v61_C18_A_decoy_7.pdb,-0.24,761.5,0.79,0.21,-28.72,-32.7,13.23,-2.48,0.29,0,0,0.35,0,6,186,108,129,12,0,18,0,0,0,0,9090.66,0,34,4018,821,1003,51,219,45,57,2,226,41,52,3,226,52,63,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,1,1,2.49,21.51,2v61_C18_A,0
decoys_minimizations/mini_2v61_C18_A_decoy_8.pdb,-0.25,722.7,0.86,0.14,-28.39,-31.49,10.32,-2.48,0.96,0,0,-0.54,0,6,184,130,116,7,0,13,0,0,0,0,20484.24,0,40,3513,712,884,49,231,47,57,2,236,47,54,3,226,48,65,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,1,1,1.86,21.51,2v61_C18_A,0
actives_minimizations/mini_2va6_H24_A_active.pdb,-0.12,726.9,0.49,0.51,-28.56,-31.2,6.58,8.39,-4.63,0,-3.35,10.17,2,0,0,178,108,0,14,79,0,0,0,0,-27541.12,2,27,3379,893,1003,9,559,141,167,3,343,93,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,4,1,2.75,67.92,2va6_H24_A,1
decoys_minimizations/mini_2va6_H24_A_decoy_16.pdb,-0.17,675.3,0.49,0.51,-20.21,-24.1,5.61,7.41,-3.36,-2.16,0,1.38,1,1,0,85,57,0,9,52,0,0,0,0,-56375.07,1,19,2846,760,874,7,694,180,199,0,0,0,0,0,0,0,0,0,0,0,0,0,152,36,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,3,2,4,49.4,2va6_H24_A,0
decoys_minimizations/mini_2va6_H24_A_decoy_27.pdb,-0.13,659.5,0.57,0.43,-17.36,-20.35,7.64,0.83,-1.22,0,0,3.38,0,2,0,126,56,0,5,27,0,0,0,0,-47855.57,0,28,2852,738,840,3,173,50,52,0,366,98,107,1,0,0,0,0,0,0,0,0,0,0,0,0,163,45,53,1,0,0,0,0,0,0,0,0,0.12,2,2,3.42,49.33,2va6_H24_A,0
decoys_minimizations/mini_2va6_H24_A_decoy_31.pdb,-0.13,622.3,0.5,0.5,-15.32,-20.96,5.8,3.75,-0.63,0,0,28.11,0,1,0,109,72,0,10,50,0,0,0,0,-6680.11,0,24,3304,861,984,8,315,82,95,0,197,52,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2,0,3.65,44.1,2va6_H24_A,0
actives_minimizations/mini_2vag_V25_A_active.pdb,-0.24,744,0.76,0.24,-31.39,-30.43,8.89,-0.97,-2.99,0,0,23.73,0,3,1,155,124,0,28,16,0,0,0,0,9475.37,1,21,3018,731,837,14,619,148,172,2,349,82,109,0,0,0,0,0,0,0,0,0,0,0,0,0,399,97,112,3,0,0,0,0,0,0,0,0,0.2,5,1,3.48,81.04,2vag_V25_A,1
decoys_minimizations/mini_2vag_V25_A_decoy_2.pdb,-0.24,734.3,0.69,0.31,-26.89,-27.3,7.02,-1.29,-2.42,0,0,3.02,0,6,0,147,137,0,24,8,0,0,0,0,-4328.61,0,28,3782,915,1069,13,201,50,60,1,350,89,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3,0,3.22,39.07,2vag_V25_A,0
decoys_minimizations/mini_2vag_V25_A_decoy_40.pdb,-0.24,689.5,0.75,0.25,-24.17,-26.54,5.57,-0.09,-0.4,0,0,1.44,0,5,0,118,130,0,22,7,0,0,0,0,25046.27,0,19,2772,659,772,12,580,144,168,1,385,93,117,2,395,102,115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,4,1,2.46,63.82,2vag_V25_A,0
decoys_minimizations/mini_2vag_V25_A_decoy_43.pdb,-0.24,698.1,0.72,0.28,-28.13,-27.65,7.86,-2.44,-1.09,0,0,7.37,0,8,0,145,144,0,31,14,0,0,0,0,19302.69,0,16,2732,664,762,12,404,96,117,1,392,97,120,1,0,0,0,0,0,0,0,0,201,48,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0.57,4,1,2.87,54.86,2vag_V25_A,0
actives_minimizations/mini_2vgo_AD5_A_active.pdb,-0.08,757.1,0.62,0.38,-35.25,-34.99,9.92,6.89,-6.7,-3.79,0,4.09,3,2,0,291,35,0,74,19,0,0,0,0,-154744.37,3,34,2983,775,767,14,1183,308,322,9,67,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,7,3,3.68,90.99,2vgo_AD5_A,1
decoys_minimizations/mini_2vgo_AD5_A_decoy_32.pdb,-0.17,708.7,0.69,0.31,-24.02,-25.37,6.07,1.01,-2.51,-1.29,0,2.88,1,4,24,220,54,0,47,13,0,0,0,0,-122416.19,1,20,2660,684,717,16,0,0,0,0,542,138,153,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,4,4,3.57,80.92,2vgo_AD5_A,0
decoys_minimizations/mini_2vgo_AD5_A_decoy_40.pdb,-0.08,635.7,0.67,0.33,-24.4,-29.12,6.71,2.07,-1.09,0,0,8.18,0,3,0,230,41,0,49,16,0,0,0,0,11796.49,0,39,2886,750,730,18,266,68,67,1,135,35,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,4,0,4.75,50.84,2vgo_AD5_A,0
decoys_minimizations/mini_2vgo_AD5_A_decoy_42.pdb,-0.13,669.3,0.66,0.34,-19.41,-25.78,4.82,4.67,-0.24,0,0,6.44,0,5,14,170,64,0,25,11,0,0,0,0,-38916.33,0,29,2944,773,783,14,501,123,126,2,415,104,105,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,4,1,3.95,80.93,2vgo_AD5_A,0
actives_minimizations/mini_2vgp_AD6_A_active.pdb,-0.12,586.2,0.68,0.32,-28.13,-25.22,6.39,4.08,-6.55,-4.49,0,2.38,3,-1,10,116,71,0,26,26,0,0,0,0,-102615.55,3,20,1628,415,420,11,470,125,127,4,108,26,26,1,0,0,0,0,0,0,0,0,183,47,50,2,0,0,0,0,200,46,54,2,0,0,0,0,0.09,4,2,3.01,54.02,2vgp_AD6_A,1
decoys_minimizations/mini_2vgp_AD6_A_decoy_17.pdb,-0.24,629.1,0.75,0.25,-23.73,-24.75,7.38,-2.76,-0.8,0,0,0.41,0,0,3,202,69,0,13,17,0,0,0,0,3487.65,0,18,2324,569,609,17,318,81,84,2,201,50,54,2,416,105,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,3,1,2.54,47.26,2vgp_AD6_A,0
decoys_minimizations/mini_2vgp_AD6_A_decoy_38.pdb,-0.12,549.3,0.65,0.35,-17.55,-20.45,5.87,0.88,-0.51,0,0,1.44,0,5,1,144,78,0,14,22,0,0,0,0,25785.81,0,17,1907,500,483,14,249,64,62,2,376,100,97,4,139,36,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,4,2,2.1,67.26,2vgp_AD6_A,0
