name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,ID,Class
decoys_minimizations/mini_2gm9_3TH_A_decoy_66.pdb,0.1,449.6,0.58,0.42,-10.86,-13.45,1.7,3.81,-0.45,0.0,0.0,8.49,0.0,3.0,78,56,1,0,14,8,0,0,0,0,-82916.06,1,12,1493,461,391,2,235,79,62,0,459,146,117,1,0,0,0,0,21,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,7,2,1.87,121.4,2gm9_3TH_A,0
decoys_minimizations/mini_2gm9_3TH_A_decoy_92.pdb,0.1,421.4,0.66,0.34,-6.32,-9.66,0.67,6.57,-1.0,-0.86,0.0,10.77,1.0,1.0,51,51,5,0,15,8,0,0,0,0,-13669.07,1,4,934,313,257,0,281,91,80,0,437,150,119,1,0,0,0,0,66,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,8,3,0.86,129.88,2gm9_3TH_A,0
actives_minimizations/mini_2gss_EAA_A_active.pdb,-0.11,591.5,0.76,0.24,-18.99,-16.81,4.38,0.31,-4.0,0.0,-1.29,3.51,1.0,0.0,100,35,23,3,0,5,0,0,0,1,-258582.26,1,23,1940,506,500,18,0,0,0,0,576,160,157,5,0,0,0,0,0,0,0,0,0,0,0,0,348,96,89,3,0,0,0,0,0,0,0,0,0.08,4,0,2.05,66.43,2gss_EAA_A,1
decoys_minimizations/mini_2gss_EAA_A_decoy_28.pdb,-0.13,558.3,0.79,0.21,-17.54,-18.59,3.22,0.19,0.07,0.0,0.0,3.25,0.0,0.0,97,48,62,0,0,18,0,0,0,0,41516.83,0,20,1170,325,306,13,143,41,36,2,792,215,198,4,0,0,0,0,141,33,36,1,0,0,0,0,131,37,36,1,0,0,0,0,0,0,0,0,0.57,5,1,2.21,77.35,2gss_EAA_A,0
decoys_minimizations/mini_2gss_EAA_A_decoy_64.pdb,-0.14,630.9,0.75,0.25,-19.85,-24.24,3.98,4.28,-1.4,0.0,0.0,10.5,0.0,0.0,76,64,71,2,1,14,0,0,0,0,102564.92,0,15,1371,359,348,11,121,28,30,0,725,183,169,4,172,46,44,3,144,31,35,0,0,0,0,0,311,85,79,2,0,0,0,0,0,0,0,0,0.44,6,1,2.7,60.39,2gss_EAA_A,0
decoys_minimizations/mini_2gss_EAA_A_decoy_82.pdb,-0.14,678.5,0.73,0.27,-22.26,-22.72,5.17,0.03,0.16,0.0,-1.91,6.8,1.0,1.0,139,69,44,6,2,15,0,0,1,0,-31422.58,1,14,1298,336,338,9,409,106,102,2,547,135,135,3,0,0,0,0,290,77,77,2,0,0,0,0,111,25,29,0,0,0,0,0,0,0,0,0,0.78,6,2,3.3,92.51,2gss_EAA_A,0
actives_minimizations/mini_2h4g_694_A_active.pdb,-0.13,629.9,0.71,0.29,-34.27,-27.2,7.51,16.41,-21.77,-4.48,-3.29,10.86,4.0,8.0,52,5,193,8,0,10,0,0,0,3,-964849.16,6,22,1749,606,541,25,0,0,0,0,938,299,272,12,0,0,0,0,0,0,0,0,123,47,44,2,0,0,0,0,167,55,52,2,0,0,0,0,0.08,7,1,0.38,109.72,2h4g_694_A,1
decoys_minimizations/mini_2h4g_694_A_decoy_13.pdb,-0.14,662.2,0.71,0.29,-17.06,-29.78,6.43,8.6,-0.42,-0.68,0.0,3.06,1.0,13.0,75,8,220,13,0,22,0,0,0,0,1072.75,0,15,1618,543,482,27,229,85,67,4,489,151,142,6,146,51,47,2,77,27,20,1,176,53,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5,0,1.05,69.15,2h4g_694_A,0
decoys_minimizations/mini_2h4g_694_A_decoy_74.pdb,-0.14,592.6,0.7,0.3,286.4,-21.47,551.62,5.87,-1.99,0.0,-0.79,15.81,1.0,12.0,32,2,177,3,0,8,0,0,0,0,37960.36,3,14,1452,502,457,20,277,96,83,4,491,160,142,6,0,0,0,0,0,0,0,0,157,52,49,1,109,39,33,2,0,0,0,0,0,0,0,0,0.09,5,1,1.28,71.06,2h4g_694_A,0
decoys_minimizations/mini_2h4g_694_A_decoy_81.pdb,-0.1,618.4,0.71,0.29,-20.99,-23.56,7.04,-0.97,-0.24,0.0,0.0,33.59,0.0,12.0,52,3,198,1,0,19,0,0,0,0,60996.41,1,28,1717,598,539,28,262,90,82,3,404,133,120,8,0,0,0,0,108,34,29,2,164,55,51,2,0,0,0,0,113,38,38,1,0,0,0,0,0.31,6,1,4.08,63.41,2h4g_694_A,0
actives_minimizations/mini_2h4k_509_A_active.pdb,-0.13,612.2,0.74,0.26,-35.18,-26.83,6.55,16.04,-22.19,-4.06,-2.91,10.8,4.0,9.0,49,5,198,9,0,10,0,0,0,3,-946470.86,6,28,1753,610,546,23,0,0,0,0,857,266,250,10,0,0,0,0,0,0,0,0,126,48,46,1,0,0,0,0,167,54,53,2,0,0,0,0,0.08,6,0,0.67,89.49,2h4k_509_A,1
decoys_minimizations/mini_2h4k_509_A_decoy_52.pdb,-0.12,571.6,0.74,0.26,-14.6,-18.02,5.13,1.03,-0.1,0.0,0.0,1.68,0.0,11.0,24,1,173,0,0,12,0,0,0,1,40990.31,0,12,1532,541,467,22,283,99,90,3,228,79,68,2,0,0,0,0,0,0,0,0,135,45,42,1,212,74,74,3,0,0,0,0,0,0,0,0,0.42,5,2,2.18,52.57,2h4k_509_A,0
decoys_minimizations/mini_2h4k_509_A_decoy_62.pdb,-0.01,504.4,0.79,0.21,-13.13,-16.71,4.98,0.37,0.31,0.0,0.0,10.97,0.0,13.0,20,3,133,2,0,8,0,0,0,0,102225.89,0,8,1325,455,412,21,191,68,58,4,280,100,96,5,0,0,0,0,158,50,46,1,129,43,40,1,0,0,0,0,121,47,40,2,0,0,0,0,0.31,5,1,2.54,62.55,2h4k_509_A,0
decoys_minimizations/mini_2h4k_509_A_decoy_69.pdb,-0.14,610.3,0.73,0.27,-17.27,-24.03,6.33,4.78,-0.56,0.0,0.0,8.54,0.0,16.0,33,0,163,0,0,17,0,0,0,0,11321.38,2,18,1430,482,428,20,330,100,95,2,257,80,70,3,0,0,0,0,139,48,45,2,140,45,46,2,121,42,30,2,159,55,51,2,0,0,0,0,0.33,4,1,5.0,63.02,2h4k_509_A,0
actives_minimizations/mini_2h8p_B3H_D_active.pdb,0.14,446.02,0.78,0.22,-16.34,-16.47,4.25,-1.25,0.16,0.0,0.0,5.54,0.0,2.0,222,0,2,23,0,4,0,0,0,0,5217.38,0,14,889,229,165,6,0,0,0,0,209,57,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,5,1,2.98,72.83,2h8p_B3H_D,1
decoys_minimizations/mini_2h8p_B3H_D_decoy_39.pdb,0.17,370.48,0.79,0.21,-10.73,-12.89,2.7,1.94,0.15,0.0,0.0,-1.15,0.0,0.0,156,0,1,15,0,1,0,0,0,0,15166.55,0,14,800,211,147,4,0,0,0,0,291,74,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5,1,3.06,72.83,2h8p_B3H_D,0
decoys_minimizations/mini_2h8p_B3H_D_decoy_60.pdb,0.15,288.3,0.99,0.01,-10.59,-9.29,1.89,-1.87,-0.05,0.0,0.0,-0.14,0.0,0.0,127,0,0,10,0,0,0,0,0,0,5031.33,0,14,627,160,117,6,0,0,0,0,148,39,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,3,1,1.62,46.53,2h8p_B3H_D,0
decoys_minimizations/mini_2h8p_B3H_D_decoy_82.pdb,0.17,373.44,0.73,0.27,-9.62,-9.77,2.94,-0.91,0.1,0.0,0.0,0.47,0.0,0.0,154,0,0,11,0,5,0,0,0,0,-33180.1,1,9,803,211,160,7,0,0,0,0,211,56,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,4,1,3.42,55.76,2h8p_B3H_D,0
actives_minimizations/mini_2hha_3TP_A_active.pdb,-0.07,723.7,0.54,0.46,-31.81,-33.29,7.28,13.06,-11.8,0.0,-5.75,7.82,4.0,9.0,154,62,194,11,0,15,0,0,0,3,-549040.79,7,39,3007,779,875,18,775,191,220,3,672,181,196,4,0,0,0,0,0,0,0,0,134,43,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47,6,1,0.48,121.01,2hha_3TP_A,1
decoys_minimizations/mini_2hha_3TP_A_decoy_14.pdb,-0.09,743.2,0.56,0.44,3.03,-27.62,40.49,6.86,-0.53,0.0,-0.46,4.03,1.0,8.0,77,57,148,7,0,30,0,0,0,0,38955.0,1,22,2987,765,846,20,520,132,152,2,521,135,147,3,142,42,44,2,0,0,0,0,199,51,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0.44,5,3,2.33,81.67,2hha_3TP_A,0
decoys_minimizations/mini_2hha_3TP_A_decoy_32.pdb,-0.07,703.8,0.56,0.44,-16.0,-25.45,6.41,6.09,-0.51,0.0,0.0,11.35,0.0,5.0,89,49,142,6,0,6,0,0,0,0,-48970.73,0,17,2602,665,754,11,544,158,174,4,552,135,167,3,124,33,36,1,0,0,0,0,219,56,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,6,2,1.1,98.63,2hha_3TP_A,0
decoys_minimizations/mini_2hha_3TP_A_decoy_65.pdb,-0.07,621.7,0.34,0.66,-11.72,-21.9,5.95,8.15,-0.62,0.0,-1.11,13.91,1.0,7.0,73,28,78,7,1,1,0,0,0,0,-124687.04,1,12,2653,682,770,8,569,157,174,2,473,126,136,2,107,30,34,1,0,0,0,0,390,96,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,7,1,1.95,93.42,2hha_3TP_A,0
actives_minimizations/mini_2hwh_RNA_A_active.pdb,-0.12,745.8,0.8,0.2,-31.01,-31.69,9.21,1.33,-2.25,-2.84,-1.52,6.78,3.0,3.0,261,0,114,23,0,23,0,0,0,0,-42799.84,3,39,2637,746,622,25,249,79,62,2,534,162,133,5,0,0,0,0,0,0,0,0,274,90,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0.19,6,2,3.45,92.43,2hwh_RNA_A,1
decoys_minimizations/mini_2hwh_RNA_A_decoy_100.pdb,-0.06,642.9,0.73,0.27,-16.0,-22.17,4.74,4.05,0.48,0.0,-1.22,2.26,1.0,6.0,169,0,99,18,0,16,0,0,0,0,59710.86,1,15,2186,666,539,20,207,64,49,2,623,180,145,6,0,0,0,0,0,0,0,0,202,61,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0.31,5,1,2.66,79.47,2hwh_RNA_A,0
decoys_minimizations/mini_2hwh_RNA_A_decoy_4.pdb,-0.01,576.6,0.82,0.18,-19.5,-21.76,6.29,-0.71,0.16,0.0,-1.53,8.23,1.0,2.0,152,0,89,0,0,23,0,0,0,0,13929.39,1,27,2056,591,513,21,289,86,79,2,260,82,67,2,0,0,0,0,0,0,0,0,282,91,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0.13,4,0,3.35,49.74,2hwh_RNA_A,0
decoys_minimizations/mini_2hwh_RNA_A_decoy_62.pdb,-0.08,554.2,0.87,0.13,-22.68,-27.39,6.34,2.86,-0.01,0.0,0.0,7.01,0.0,3.0,233,0,67,9,0,3,0,0,0,0,-6572.22,0,40,2104,603,499,18,314,90,86,2,631,178,154,7,0,0,0,0,0,0,0,0,352,100,85,4,0,0,0,0,0,0,0,0,0,0,0,0,0.08,7,0,2.33,78.38,2hwh_RNA_A,0
actives_minimizations/mini_2hxl_422_A_active.pdb,-0.09,796.3,0.7,0.3,-32.1,-33.77,7.21,9.98,-8.03,-3.28,-1.37,5.7,4.0,2.0,0,224,77,0,33,39,0,0,0,0,-315348.74,5,28,3207,806,1022,17,900,221,291,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2,4,1.62,100.34,2hxl_422_A,1
decoys_minimizations/mini_2hxl_422_A_decoy_3.pdb,-0.2,774.1,0.66,0.34,-22.27,-24.08,3.56,2.99,-2.22,-0.38,0.0,11.73,1.0,5.0,0,190,43,0,12,8,0,0,0,0,-13659.35,0,11,1592,404,492,10,575,144,181,4,228,57,75,1,305,71,94,2,454,114,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4,2,1.04,85.98,2hxl_422_A,0
decoys_minimizations/mini_2hxl_422_A_decoy_83.pdb,-0.1,513.2,0.7,0.3,-18.88,-21.69,3.26,5.16,-1.7,-2.47,0.0,-1.29,1.0,5.0,0,135,61,0,11,22,0,0,0,0,-108481.24,1,13,1039,262,336,6,1109,281,364,7,70,13,28,0,84,22,30,0,97,22,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,6,2,1.46,110.99,2hxl_422_A,0
decoys_minimizations/mini_2hxl_422_A_decoy_94.pdb,-0.1,774.3,0.58,0.42,-21.46,-29.4,6.02,9.96,-4.37,-1.39,-0.8,62.64,2.0,2.0,0,130,72,0,24,6,0,0,0,0,3103.32,1,10,1241,300,419,6,726,176,244,4,330,81,113,1,400,105,132,2,773,194,242,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,4,2,3.22,97.35,2hxl_422_A,0
actives_minimizations/mini_2hxm_302_A_active.pdb,-0.09,714.9,0.55,0.45,-28.08,-28.64,3.18,23.48,-14.45,-6.44,-5.03,2.77,7.0,5.0,48,100,104,8,14,15,0,0,1,0,-509434.92,9,24,2323,647,584,7,717,191,174,3,946,261,243,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,8,2,-1.17,149.03,2hxm_302_A,1
decoys_minimizations/mini_2hxm_302_A_decoy_52.pdb,-0.14,714.1,0.55,0.45,-16.9,-26.29,3.69,10.62,-0.77,0.0,-2.39,12.78,2.0,6.0,49,96,104,7,9,4,0,0,0,0,-66968.73,4,13,1781,493,435,5,1068,281,267,4,886,227,213,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,10,0,0.21,124.94,2hxm_302_A,0
decoys_minimizations/mini_2hxm_302_A_decoy_54.pdb,-0.14,645.5,0.56,0.44,-18.94,-26.64,3.69,12.92,-3.31,-2.3,-1.74,3.78,2.0,12.0,28,95,91,1,7,26,0,0,1,0,-173948.32,4,14,1916,517,483,10,1084,283,271,5,844,226,204,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,10,1,-0.67,133.46,2hxm_302_A,0
decoys_minimizations/mini_2hxm_302_A_decoy_89.pdb,-0.09,676.1,0.57,0.43,-16.56,-25.83,5.16,7.69,-0.67,0.0,-1.02,3.88,1.0,7.0,24,92,122,1,10,21,0,0,0,0,17934.74,2,18,2208,588,535,9,634,182,165,1,494,135,124,2,0,0,0,0,0,0,0,0,116,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,8,2,1.09,88.83,2hxm_302_A,0
actives_minimizations/mini_2hxq_373_A_active.pdb,-0.07,740.7,0.7,0.3,-29.76,-32.81,7.69,6.42,-3.74,-3.45,0.0,5.73,2.0,3.0,0,216,81,0,31,21,0,0,0,0,-112275.89,2,32,3522,870,1117,18,505,121,162,2,174,44,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,1,4,1.71,80.73,2hxq_373_A,1
decoys_minimizations/mini_2hxq_373_A_decoy_12.pdb,-0.07,774.0,0.65,0.35,-23.32,-29.46,7.44,1.27,0.52,0.0,0.0,4.97,0.0,3.0,0,201,40,0,18,13,0,0,0,0,8063.18,0,18,2277,584,726,14,271,68,89,2,259,60,93,1,303,79,93,1,626,148,184,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,5,1,6.58,63.41,2hxq_373_A,0
decoys_minimizations/mini_2hxq_373_A_decoy_13.pdb,-0.12,772.1,0.68,0.32,-24.59,-27.76,8.81,0.79,0.49,0.0,-3.85,9.84,2.0,4.0,0,226,66,0,14,14,0,0,0,0,-17299.49,2,20,2135,532,684,13,184,41,61,1,467,115,155,3,191,51,58,1,440,102,137,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,6,2,3.88,86.3,2hxq_373_A,0
decoys_minimizations/mini_2hxq_373_A_decoy_60.pdb,-0.09,822.8,0.62,0.38,-28.91,-31.02,10.26,-1.31,-1.19,-1.22,0.0,22.93,1.0,4.0,0,260,81,0,32,27,0,0,0,1,-94947.02,1,22,2266,581,733,16,393,100,131,3,408,97,125,2,369,97,130,3,407,96,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5,2,3.26,68.98,2hxq_373_A,0
actives_minimizations/mini_2ihq_LG7_A_active.pdb,-0.2,668.5,0.87,0.13,-34.61,-38.29,6.9,3.53,-1.57,0.0,-2.15,1.2,1.0,1.0,323,0,53,37,0,1,0,0,0,0,30613.0,1,39,4020,923,917,118,718,160,160,22,721,169,159,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,4,1,1.61,84.64,2ihq_LG7_A,1
decoys_minimizations/mini_2ihq_LG7_A_decoy_2.pdb,-0.2,623.1,0.86,0.14,-22.04,-30.07,6.99,4.14,0.4,0.0,0.0,5.07,0.0,3.0,230,0,52,35,0,0,0,0,0,0,41234.3,0,22,2130,507,478,63,709,167,157,20,927,211,208,27,0,0,0,0,239,52,62,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,5,2,-0.03,96.1,2ihq_LG7_A,0
decoys_minimizations/mini_2ihq_LG7_A_decoy_42.pdb,-0.2,735.4,0.86,0.14,-33.31,-41.82,13.7,2.62,-0.37,0.0,-1.48,15.98,1.0,6.0,339,0,79,32,0,6,0,0,0,0,-62142.66,1,25,3273,768,727,101,463,108,101,14,1181,258,271,34,0,0,0,0,462,99,104,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,7,3,1.97,102.59,2ihq_LG7_A,0
decoys_minimizations/mini_2ihq_LG7_A_decoy_78.pdb,-0.23,685.6,0.86,0.14,-26.61,-36.23,10.92,4.66,-0.73,0.0,0.0,5.93,0.0,5.0,241,0,38,32,0,1,0,0,0,0,4713.66,0,23,3048,717,688,92,716,166,157,22,954,221,221,28,0,0,0,0,467,102,106,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,6,1,2.48,88.16,2ihq_LG7_A,0
actives_minimizations/mini_2ikj_393_A_active.pdb,-0.16,777.9,0.77,0.23,-40.92,-38.41,8.26,6.99,-8.05,0.0,-4.59,29.84,3.0,4.0,0,10,360,0,0,18,0,0,0,1,-355319.95,3,42,3152,705,672,48,410,93,84,6,1232,287,275,19,0,0,0,0,0,0,0,0,0,0,0,0,171,41,40,2,0,0,0,0,0,0,0,0,0.12,6,1,1.31,121.6,2ikj_393_A,1
decoys_minimizations/mini_2ikj_393_A_decoy_18.pdb,-0.15,796.1,0.83,0.17,-23.21,-32.94,8.46,9.05,-0.66,0.0,-3.43,6.62,3.0,5.0,0,20,301,0,0,8,0,0,0,0,-206276.64,4,14,1555,351,342,24,776,172,158,12,935,223,220,14,0,0,0,0,535,125,114,9,343,81,78,6,0,0,0,0,145,31,27,3,0,0,0,0,0.5,9,4,3.14,122.13,2ikj_393_A,0
decoys_minimizations/mini_2ikj_393_A_decoy_23.pdb,-0.2,780.3,0.89,0.11,-22.41,-31.6,8.6,7.59,-1.31,0.0,-0.84,38.96,1.0,7.0,0,24,278,0,0,15,0,0,0,0,22204.17,3,19,1535,326,303,24,863,190,178,14,1394,306,288,23,0,0,0,0,426,97,91,6,177,34,31,3,0,0,0,0,213,49,37,3,0,0,0,0,0.38,13,3,1.2,174.37,2ikj_393_A,0
decoys_minimizations/mini_2ikj_393_A_decoy_52.pdb,-0.18,747.1,0.86,0.14,-24.82,-40.0,11.54,11.23,-0.83,0.0,-0.16,20.83,1.0,12.0,0,17,364,0,0,15,0,0,1,0,114896.13,1,19,1769,396,358,27,827,177,165,12,1593,368,341,24,0,0,0,0,371,82,83,6,339,71,69,6,0,0,0,0,0,0,0,0,0,0,0,0,0.44,13,3,-1.92,177.28,2ikj_393_A,0
actives_minimizations/mini_2in6_839_A_active.pdb,-0.24,873.9,0.71,0.29,-37.87,-39.23,7.29,7.27,-4.97,-3.82,0.0,10.67,3.0,4.0,2,161,186,0,18,46,0,0,0,0,-118620.11,3,48,4155,1117,1282,36,364,101,114,3,795,221,253,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,6,2,2.19,111.46,2in6_839_A,1
decoys_minimizations/mini_2in6_839_A_decoy_33.pdb,-0.26,883.7,0.69,0.31,-32.26,-34.3,6.62,5.57,-2.25,-4.96,0.0,11.44,3.0,9.0,14,121,181,0,17,41,0,0,0,0,-103285.86,3,29,3288,881,1042,25,588,150,177,5,554,145,167,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,4,3,0.81,87.24,2in6_839_A,0
decoys_minimizations/mini_2in6_839_A_decoy_62.pdb,-0.21,897.9,0.64,0.36,-26.12,-36.31,9.04,6.74,-0.66,-1.0,0.0,12.94,1.0,5.0,31,114,171,0,16,40,0,0,0,0,-49849.85,1,29,3412,948,1120,26,686,181,223,6,455,123,151,3,0,0,0,0,0,0,0,0,288,76,95,2,0,0,0,0,0,0,0,0,0,0,0,0,0.24,7,1,3.26,66.17,2in6_839_A,0
decoys_minimizations/mini_2in6_839_A_decoy_96.pdb,-0.23,946.3,0.67,0.33,-36.11,-36.46,9.21,-0.17,-0.59,-1.1,0.0,9.1,1.0,10.0,10,242,148,0,45,29,0,0,0,0,71661.33,1,32,4076,1119,1242,33,530,144,166,4,436,125,146,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6,2,3.85,72.48,2in6_839_A,0
actives_minimizations/mini_2iwx_M1S_A_active.pdb,-0.16,715.6,0.7,0.3,-23.82,-26.76,5.77,3.66,-2.5,0.0,-1.94,1.03,1.0,5.0,165,101,30,15,3,0,0,0,0,0,28724.46,2,11,3096,804,977,18,0,0,0,0,971,247,288,5,0,0,0,0,0,0,0,0,0,0,0,0,213,52,60,2,0,0,0,0,0,0,0,0,0.44,5,2,3.93,83.83,2iwx_M1S_A,1
decoys_minimizations/mini_2iwx_M1S_A_decoy_28.pdb,-0.17,559.6,0.76,0.24,-14.67,-17.07,3.04,1.47,-0.12,0.0,0.0,18.87,0.0,2.0,81,62,14,14,2,0,0,0,0,0,4205.4,0,7,1375,368,456,8,310,91,108,2,880,233,294,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,53,63,2,0,0,0,0,0.62,6,0,1.79,77.43,2iwx_M1S_A,0
decoys_minimizations/mini_2iwx_M1S_A_decoy_35.pdb,-0.14,536.3,0.68,0.32,-4.42,-16.14,18.63,1.87,-0.65,0.0,0.0,2.5,0.0,2.0,50,103,17,16,16,0,0,0,0,0,16367.65,0,9,1608,409,488,9,424,95,119,2,723,186,211,5,0,0,0,0,192,47,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,5,0,1.74,77.32,2iwx_M1S_A,0
decoys_minimizations/mini_2iwx_M1S_A_decoy_7.pdb,-0.16,492.2,0.74,0.26,-4.98,-15.05,10.4,3.52,0.83,0.0,0.0,4.57,0.0,1.0,118,64,7,8,0,0,0,0,0,0,69.0,0,11,2030,523,638,11,0,0,0,0,777,189,237,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,4,0,0.8,60.44,2iwx_M1S_A,0
actives_minimizations/mini_2izu_P01_A_active.pdb,-0.15,863.1,0.75,0.25,-41.05,-41.66,11.73,1.82,-2.08,-3.74,0.0,2.37,2.0,5.0,3,292,157,0,35,50,0,0,0,0,-78641.67,2,39,3401,858,986,19,1200,302,343,7,156,35,51,2,0,0,0,0,0,0,0,0,0,0,0,0,155,40,43,0,0,0,0,0,0,0,0,0,0.42,7,3,4.23,87.89,2izu_P01_A,1
decoys_minimizations/mini_2izu_P01_A_decoy_25.pdb,-0.17,801.5,0.68,0.32,-22.59,-31.98,9.94,6.97,-1.63,-1.38,0.0,6.84,1.0,6.0,11,226,84,0,23,23,0,0,0,0,-4901.16,3,20,2910,736,869,21,1042,262,318,8,544,131,158,5,0,0,0,0,179,47,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,9,2,1.75,99.2,2izu_P01_A,0
decoys_minimizations/mini_2izu_P01_A_decoy_47.pdb,-0.21,719.7,0.7,0.3,-15.22,-27.21,4.95,9.99,1.5,0.0,0.0,3.97,0.0,7.0,7,149,117,0,32,34,0,0,0,0,-62799.62,1,14,1692,430,508,11,1555,392,456,11,362,85,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,7,4,-0.36,116.95,2izu_P01_A,0
decoys_minimizations/mini_2izu_P01_A_decoy_96.pdb,-0.21,692.8,0.73,0.27,-27.4,-27.39,6.34,1.44,-1.04,-3.88,0.0,8.48,2.0,2.0,2,209,94,0,14,42,0,0,0,0,-106530.59,2,22,2023,493,625,15,1365,339,404,10,165,42,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,8,1,0.65,104.1,2izu_P01_A,0
actives_minimizations/mini_2jav_5Z5_A_active.pdb,-0.18,760.2,0.79,0.21,-26.94,-28.76,7.2,3.79,-1.35,-3.54,0.0,4.33,2.0,0.0,11,176,113,0,0,33,0,0,0,0,-85435.0,2,31,2983,697,803,44,483,115,134,8,299,70,85,5,0,0,0,0,0,0,0,0,0,0,0,0,205,50,58,3,0,0,0,0,0,0,0,0,0.18,2,3,3.14,73.99,2jav_5Z5_A,1
decoys_minimizations/mini_2jav_5Z5_A_decoy_50.pdb,-0.14,710.4,0.74,0.26,-17.83,-24.96,7.51,4.41,-0.96,0.0,0.0,14.1,0.0,8.0,27,177,58,0,0,19,0,0,0,0,-122593.08,1,14,1498,364,423,22,214,56,65,3,1653,393,453,25,0,0,0,0,396,95,104,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,11,3,0.16,146.53,2jav_5Z5_A,0
decoys_minimizations/mini_2jav_5Z5_A_decoy_62.pdb,-0.18,691.8,0.84,0.16,-13.0,-26.25,6.43,11.7,-0.41,-2.46,0.0,8.09,1.0,3.0,24,180,69,0,0,13,0,0,0,1,-68784.69,1,15,1018,248,289,17,473,115,130,8,1513,366,410,24,0,0,0,0,574,139,152,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,10,2,1.65,155.76,2jav_5Z5_A,0
